,condition,correct,correct_response,frequency,i_acquisition_trial,i_block,internal_node_id,key_press,rt,stage,stimulus,subject,time_elapsed,trial_index,trial_type,valence,distance,i_generalization_trial,tone,positive_key,negative_key,association
162,,0.0,space,,,2.0,0.0-16.0-1.3,80,780,generalization,sound/695,0.0,597183.0,498.0,audio-keyboard-response,negative,-5,63.0,695.0,81.0,80.0,
163,,0.0,space,,,2.0,0.0-16.0-1.4,81,361,generalization,sound/305,0.0,599049.0,501.0,audio-keyboard-response,positive,5,64.0,305.0,81.0,80.0,
164,,0.0,space,,,2.0,0.0-16.0-1.5,80,637,generalization,sound/720,0.0,601190.0,504.0,audio-keyboard-response,negative,20,65.0,720.0,81.0,80.0,
165,,0.0,space,,,2.0,0.0-16.0-1.6,80,440,generalization,sound/760,0.0,603134.0,507.0,audio-keyboard-response,negative,60,66.0,760.0,81.0,80.0,
166,,0.0,p,,,2.0,0.0-16.0-1.7,32,687,generalization,sound/700,0.0,605326.0,510.0,audio-keyboard-response,negative,0,67.0,,81.0,80.0,
167,,0.0,p,,,2.0,0.0-16.0-1.8,32,390,generalization,sound/700,0.0,607219.0,513.0,audio-keyboard-response,negative,0,68.0,,81.0,80.0,
168,,0.0,space,,,2.0,0.0-16.0-1.9,81,531,generalization,sound/500,0.0,609255.0,516.0,audio-keyboard-response,control,,69.0,,81.0,80.0,
169,,0.0,space,,,2.0,0.0-16.0-1.10,80,467,generalization,sound/900,0.0,611227.0,519.0,audio-keyboard-response,control,,70.0,,81.0,80.0,
170,,0.0,space,,,2.0,0.0-16.0-1.11,80,411,generalization,sound/920,0.0,613142.0,522.0,audio-keyboard-response,control,,71.0,,81.0,80.0,
171,,0.0,space,,,2.0,0.0-16.0-1.12,80,383,generalization,sound/880,0.0,615029.0,525.0,audio-keyboard-response,control,,72.0,,81.0,80.0,
172,,0.0,space,,,2.0,0.0-16.0-1.13,81,507,generalization,sound/280,0.0,617041.0,528.0,audio-keyboard-response,positive,-20,73.0,280.0,81.0,80.0,
173,,1.0,space,,,2.0,0.0-16.0-1.14,32,596,generalization,sound/600,0.0,619140.0,531.0,audio-keyboard-response,negative,-100,74.0,600.0,81.0,80.0,
174,,0.0,space,,,2.0,0.0-16.0-1.15,80,435,generalization,sound/800,0.0,621079.0,534.0,audio-keyboard-response,negative,100,75.0,800.0,81.0,80.0,
175,,0.0,space,,,2.0,0.0-16.0-1.16,81,472,generalization,sound/200,0.0,623055.0,537.0,audio-keyboard-response,positive,-100,76.0,200.0,81.0,80.0,
176,,1.0,space,,,2.0,0.0-16.0-1.17,32,494,generalization,sound/640,0.0,625054.0,540.0,audio-keyboard-response,negative,-60,77.0,640.0,81.0,80.0,
177,,0.0,space,,,2.0,0.0-16.0-1.18,81,450,generalization,sound/240,0.0,627009.0,543.0,audio-keyboard-response,positive,-60,78.0,240.0,81.0,80.0,
178,,1.0,q,,,2.0,0.0-16.0-1.19,81,382,generalization,sound/300,0.0,628893.0,546.0,audio-keyboard-response,positive,0,79.0,,81.0,80.0,
179,,0.0,space,,,2.0,0.0-16.0-1.20,81,424,generalization,sound/320,0.0,630822.0,549.0,audio-keyboard-response,positive,20,80.0,320.0,81.0,80.0,
180,,0.0,space,,,2.0,0.0-16.0-1.21,81,504,generalization,sound/295,0.0,632829.0,552.0,audio-keyboard-response,positive,-5,81.0,295.0,81.0,80.0,
181,,1.0,space,,,2.0,0.0-16.0-1.22,32,750,generalization,sound/400,0.0,635082.0,555.0,audio-keyboard-response,positive,100,82.0,400.0,81.0,80.0,
182,,1.0,space,,,2.0,0.0-16.0-1.23,32,643,generalization,sound/360,0.0,637229.0,558.0,audio-keyboard-response,positive,60,83.0,360.0,81.0,80.0,
183,,0.0,space,,,2.0,0.0-16.0-1.24,80,1405,generalization,sound/680,0.0,640138.0,561.0,audio-keyboard-response,negative,-20,84.0,680.0,81.0,80.0,
184,,1.0,p,,,2.0,0.0-16.0-1.25,80,776,generalization,sound/700,0.0,642419.0,564.0,audio-keyboard-response,negative,0,85.0,,81.0,80.0,
185,,1.0,q,,,2.0,0.0-16.0-1.26,81,548,generalization,sound/300,0.0,644471.0,567.0,audio-keyboard-response,positive,0,86.0,,81.0,80.0,
186,,1.0,space,,,2.0,0.0-16.0-1.27,32,574,generalization,sound/480,0.0,646547.0,570.0,audio-keyboard-response,control,,87.0,,81.0,80.0,
187,,0.0,space,,,2.0,0.0-16.0-1.28,80,623,generalization,sound/705,0.0,648674.0,573.0,audio-keyboard-response,negative,5,88.0,705.0,81.0,80.0,
188,,1.0,q,,,2.0,0.0-16.0-1.29,81,510,generalization,sound/300,0.0,650688.0,576.0,audio-keyboard-response,positive,0,89.0,,81.0,80.0,
189,instrumental,1.0,q,700,0.0,0.0,0.0-1.0-1.0,81,1233,acquisition,sound/700,1.0,230912.0,2.0,audio-keyboard-response,negative,,,,80.0,81.0,
190,instrumental,0.0,p,300,1.0,0.0,0.0-1.0-1.1,81,1241,acquisition,sound/300,1.0,234762.0,5.0,audio-keyboard-response,positive,,,,80.0,81.0,
191,instrumental,0.0,p,300,2.0,0.0,0.0-1.0-1.2,81,1457,acquisition,sound/300,1.0,238823.0,8.0,audio-keyboard-response,positive,,,,80.0,81.0,
192,instrumental,0.0,,500,3.0,0.0,0.0-1.0-1.3,80,1556,acquisition,sound/500,1.0,242984.0,11.0,audio-keyboard-response,neutral,,,,80.0,81.0,
193,pavlovian,1.0,,300,,0.0,0.0-1.0-1.4,,,acquisition,sound/300,1.0,248090.0,14.0,audio-keyboard-response,positive,,,,80.0,81.0,
194,instrumental,0.0,,500,4.0,0.0,0.0-1.0-1.5,81,1388,acquisition,sound/500,1.0,252083.0,17.0,audio-keyboard-response,neutral,,,,80.0,81.0,
195,instrumental,0.0,p,300,5.0,0.0,0.0-1.0-1.6,81,1196,acquisition,sound/300,1.0,255885.0,20.0,audio-keyboard-response,positive,,,,80.0,81.0,
196,pavlovian,0.0,,700,,0.0,0.0-1.0-1.7,,,acquisition,sound/700,1.0,260990.0,23.0,audio-keyboard-response,negative,,,,80.0,81.0,
197,instrumental,1.0,q,700,6.0,0.0,0.0-1.0-1.8,81,1390,acquisition,sound/700,1.0,264986.0,26.0,audio-keyboard-response,negative,,,,80.0,81.0,
198,instrumental,1.0,q,700,7.0,0.0,0.0-1.0-1.9,81,936,acquisition,sound/700,1.0,268527.0,29.0,audio-keyboard-response,negative,,,,80.0,81.0,
199,instrumental,0.0,,500,8.0,0.0,0.0-1.0-1.10,80,1017,acquisition,sound/500,1.0,272149.0,32.0,audio-keyboard-response,neutral,,,,80.0,81.0,
200,instrumental,0.0,,500,9.0,0.0,0.0-1.0-1.11,80,688,acquisition,sound/500,1.0,275442.0,35.0,audio-keyboard-response,neutral,,,,80.0,81.0,
201,instrumental,0.0,,500,10.0,0.0,0.0-1.0-1.12,80,509,acquisition,sound/500,1.0,278556.0,38.0,audio-keyboard-response,neutral,,,,80.0,81.0,
202,instrumental,0.0,p,300,11.0,0.0,0.0-1.0-1.13,81,798,acquisition,sound/300,1.0,281959.0,41.0,audio-keyboard-response,positive,,,,80.0,81.0,
203,instrumental,0.0,,500,12.0,0.0,0.0-1.0-1.14,80,1058,acquisition,sound/500,1.0,285621.0,44.0,audio-keyboard-response,neutral,,,,80.0,81.0,
204,pavlovian,0.0,,700,,0.0,0.0-1.0-1.15,,,acquisition,sound/700,1.0,290730.0,47.0,audio-keyboard-response,negative,,,,80.0,81.0,
205,instrumental,0.0,p,300,13.0,0.0,0.0-1.0-1.16,81,1456,acquisition,sound/300,1.0,294791.0,50.0,audio-keyboard-response,positive,,,,80.0,81.0,
206,instrumental,0.0,q,700,14.0,0.0,0.0-1.0-1.17,80,1206,acquisition,sound/700,1.0,298603.0,53.0,audio-keyboard-response,negative,,,,80.0,81.0,
207,instrumental,1.0,q,700,15.0,0.0,0.0-1.0-1.18,81,886,acquisition,sound/700,1.0,302095.0,56.0,audio-keyboard-response,negative,,,,80.0,81.0,
208,instrumental,1.0,q,700,16.0,0.0,0.0-1.0-1.19,81,1187,acquisition,sound/700,1.0,305888.0,59.0,audio-keyboard-response,negative,,,,80.0,81.0,
209,instrumental,1.0,p,300,17.0,0.0,0.0-1.0-1.20,80,1517,acquisition,sound/300,1.0,310010.0,62.0,audio-keyboard-response,positive,,,,80.0,81.0,
210,pavlovian,1.0,,300,,0.0,0.0-1.0-1.21,,,acquisition,sound/300,1.0,315116.0,65.0,audio-keyboard-response,positive,,,,80.0,81.0,
211,instrumental,1.0,q,700,18.0,0.0,0.0-1.0-1.22,81,670,acquisition,sound/700,1.0,318390.0,68.0,audio-keyboard-response,negative,,,,80.0,81.0,
212,instrumental,1.0,p,300,19.0,0.0,0.0-1.0-1.23,80,799,acquisition,sound/300,1.0,321795.0,71.0,audio-keyboard-response,positive,,,,80.0,81.0,
213,pavlovian,1.0,,300,,0.0,0.0-1.0-1.24,,,acquisition,sound/300,1.0,326899.0,74.0,audio-keyboard-response,positive,,,,80.0,81.0,
214,instrumental,1.0,p,300,20.0,0.0,0.0-1.0-1.25,80,582,acquisition,sound/300,1.0,330087.0,77.0,audio-keyboard-response,positive,,,,80.0,81.0,
215,instrumental,0.0,,500,21.0,0.0,0.0-1.0-1.26,81,738,acquisition,sound/500,1.0,333430.0,80.0,audio-keyboard-response,neutral,,,,80.0,81.0,
216,instrumental,1.0,p,300,22.0,0.0,0.0-1.0-1.27,80,778,acquisition,sound/300,1.0,336813.0,83.0,audio-keyboard-response,positive,,,,80.0,81.0,
217,pavlovian,0.0,,700,,0.0,0.0-1.0-1.28,,,acquisition,sound/700,1.0,341918.0,86.0,audio-keyboard-response,negative,,,,80.0,81.0,
218,instrumental,0.0,,500,23.0,0.0,0.0-1.0-1.29,80,883,acquisition,sound/500,1.0,345404.0,89.0,audio-keyboard-response,neutral,,,,80.0,81.0,
219,instrumental,0.0,,500,24.0,0.0,0.0-1.0-1.30,80,549,acquisition,sound/500,1.0,348558.0,92.0,audio-keyboard-response,neutral,,,,80.0,81.0,
220,instrumental,1.0,q,700,25.0,0.0,0.0-1.0-1.31,81,1038,acquisition,sound/700,1.0,352201.0,95.0,audio-keyboard-response,negative,,,,80.0,81.0,
221,instrumental,1.0,q,700,26.0,0.0,0.0-1.0-1.32,81,529,acquisition,sound/700,1.0,355334.0,98.0,audio-keyboard-response,negative,,,,80.0,81.0,
222,,1.0,q,,,0.0,0.0-4.0-1.0,81,900,generalization,sound/700,1.0,402256.0,103.0,audio-keyboard-response,negative,0,0.0,,80.0,81.0,
223,,1.0,p,,,0.0,0.0-4.0-1.1,80,660,generalization,sound/300,1.0,404421.0,106.0,audio-keyboard-response,positive,0,1.0,,80.0,81.0,
224,,0.0,space,,,0.0,0.0-4.0-1.2,80,809,generalization,sound/280,1.0,406736.0,109.0,audio-keyboard-response,positive,-20,2.0,280.0,80.0,81.0,
225,,1.0,space,,,0.0,0.0-4.0-1.3,32,679,generalization,sound/200,1.0,408922.0,112.0,audio-keyboard-response,positive,-100,3.0,200.0,80.0,81.0,
226,,0.0,space,,,0.0,0.0-4.0-1.4,81,928,generalization,sound/480,1.0,411355.0,115.0,audio-keyboard-response,control,,4.0,,80.0,81.0,
227,,0.0,space,,,0.0,0.0-4.0-1.5,80,1042,generalization,sound/500,1.0,413900.0,118.0,audio-keyboard-response,control,,5.0,,80.0,81.0,
228,,0.0,space,,,0.0,0.0-4.0-1.6,81,868,generalization,sound/695,1.0,416276.0,121.0,audio-keyboard-response,negative,-5,6.0,695.0,80.0,81.0,
229,,0.0,space,,,0.0,0.0-4.0-1.7,81,560,generalization,sound/720,1.0,418340.0,124.0,audio-keyboard-response,negative,20,7.0,720.0,80.0,81.0,
230,,0.0,space,,,0.0,0.0-4.0-1.8,81,612,generalization,sound/680,1.0,420456.0,127.0,audio-keyboard-response,negative,-20,8.0,680.0,80.0,81.0,
231,,1.0,space,,,0.0,0.0-4.0-1.9,32,899,generalization,sound/900,1.0,422860.0,130.0,audio-keyboard-response,control,,9.0,,80.0,81.0,
232,,0.0,space,,,0.0,0.0-4.0-1.10,80,790,generalization,sound/295,1.0,425155.0,133.0,audio-keyboard-response,positive,-5,10.0,295.0,80.0,81.0,
233,,1.0,space,,,0.0,0.0-4.0-1.11,32,989,generalization,sound/880,1.0,427651.0,136.0,audio-keyboard-response,control,,11.0,,80.0,81.0,
234,,0.0,space,,,0.0,0.0-4.0-1.12,80,1038,generalization,sound/400,1.0,430193.0,139.0,audio-keyboard-response,positive,100,12.0,400.0,80.0,81.0,
235,,1.0,space,,,0.0,0.0-4.0-1.13,32,902,generalization,sound/640,1.0,432599.0,142.0,audio-keyboard-response,negative,-60,13.0,640.0,80.0,81.0,
236,,0.0,space,,,0.0,0.0-4.0-1.14,80,890,generalization,sound/360,1.0,434993.0,145.0,audio-keyboard-response,positive,60,14.0,360.0,80.0,81.0,
237,,1.0,space,,,0.0,0.0-4.0-1.15,32,1019,generalization,sound/760,1.0,437518.0,148.0,audio-keyboard-response,negative,60,15.0,760.0,80.0,81.0,
238,,0.0,space,,,0.0,0.0-4.0-1.16,80,670,generalization,sound/240,1.0,439694.0,151.0,audio-keyboard-response,positive,-60,16.0,240.0,80.0,81.0,
239,,0.0,space,,,0.0,0.0-4.0-1.17,80,1148,generalization,sound/320,1.0,442347.0,154.0,audio-keyboard-response,positive,20,17.0,320.0,80.0,81.0,
240,,1.0,q,,,0.0,0.0-4.0-1.18,81,1338,generalization,sound/700,1.0,445191.0,157.0,audio-keyboard-response,negative,0,18.0,,80.0,81.0,
241,,1.0,q,,,0.0,0.0-4.0-1.19,81,1380,generalization,sound/700,1.0,448074.0,160.0,audio-keyboard-response,negative,0,19.0,,80.0,81.0,
242,,0.0,space,,,0.0,0.0-4.0-1.20,81,570,generalization,sound/705,1.0,450149.0,163.0,audio-keyboard-response,negative,5,20.0,705.0,80.0,81.0,
243,,1.0,space,,,0.0,0.0-4.0-1.21,32,920,generalization,sound/920,1.0,452573.0,166.0,audio-keyboard-response,control,,21.0,,80.0,81.0,
244,,1.0,q,,,0.0,0.0-4.0-1.22,81,910,generalization,sound/700,1.0,454987.0,169.0,audio-keyboard-response,negative,0,22.0,,80.0,81.0,
245,,0.0,space,,,0.0,0.0-4.0-1.23,81,1179,generalization,sound/800,1.0,457671.0,172.0,audio-keyboard-response,negative,100,23.0,800.0,80.0,81.0,
246,,1.0,p,,,0.0,0.0-4.0-1.24,80,816,generalization,sound/300,1.0,459996.0,175.0,audio-keyboard-response,positive,0,24.0,,80.0,81.0,
247,,1.0,space,,,0.0,0.0-4.0-1.25,32,751,generalization,sound/520,1.0,462251.0,178.0,audio-keyboard-response,control,,25.0,,80.0,81.0,
248,,0.0,space,,,0.0,0.0-4.0-1.26,80,578,generalization,sound/305,1.0,464335.0,181.0,audio-keyboard-response,positive,5,26.0,305.0,80.0,81.0,
249,,1.0,p,,,0.0,0.0-4.0-1.27,80,871,generalization,sound/300,1.0,466710.0,184.0,audio-keyboard-response,positive,0,27.0,,80.0,81.0,
250,,1.0,p,,,0.0,0.0-4.0-1.28,80,550,generalization,sound/300,1.0,468765.0,187.0,audio-keyboard-response,positive,0,28.0,,80.0,81.0,
251,,1.0,space,,,0.0,0.0-4.0-1.29,32,691,generalization,sound/600,1.0,470961.0,190.0,audio-keyboard-response,negative,-100,29.0,600.0,80.0,81.0,
252,instrumental,1.0,q,700,27.0,1.0,0.0-7.0-1.0,81,1061,acquisition,sound/700,1.0,484029.0,195.0,audio-keyboard-response,negative,,,,80.0,81.0,
253,instrumental,0.0,,500,28.0,1.0,0.0-7.0-1.1,80,705,acquisition,sound/500,1.0,487340.0,198.0,audio-keyboard-response,neutral,,,,80.0,81.0,
254,instrumental,1.0,p,300,29.0,1.0,0.0-7.0-1.2,80,877,acquisition,sound/300,1.0,490822.0,201.0,audio-keyboard-response,positive,,,,80.0,81.0,
255,instrumental,1.0,p,300,30.0,1.0,0.0-7.0-1.3,80,698,acquisition,sound/300,1.0,494124.0,204.0,audio-keyboard-response,positive,,,,80.0,81.0,
256,pavlovian,1.0,,300,,1.0,0.0-7.0-1.4,,,acquisition,sound/300,1.0,499231.0,207.0,audio-keyboard-response,positive,,,,80.0,81.0,
257,instrumental,0.0,,500,31.0,1.0,0.0-7.0-1.5,80,1069,acquisition,sound/500,1.0,502903.0,210.0,audio-keyboard-response,neutral,,,,80.0,81.0,
258,instrumental,0.0,,500,32.0,1.0,0.0-7.0-1.6,80,796,acquisition,sound/500,1.0,506305.0,213.0,audio-keyboard-response,neutral,,,,80.0,81.0,
259,pavlovian,0.0,,700,,1.0,0.0-7.0-1.7,,,acquisition,sound/700,1.0,511411.0,216.0,audio-keyboard-response,negative,,,,80.0,81.0,
260,instrumental,1.0,p,300,33.0,1.0,0.0-7.0-1.8,80,616,acquisition,sound/300,1.0,514634.0,219.0,audio-keyboard-response,positive,,,,80.0,81.0,
261,instrumental,1.0,q,700,34.0,1.0,0.0-7.0-1.9,81,636,acquisition,sound/700,1.0,517877.0,222.0,audio-keyboard-response,negative,,,,80.0,81.0,
262,instrumental,1.0,q,700,35.0,1.0,0.0-7.0-1.10,81,915,acquisition,sound/700,1.0,521397.0,225.0,audio-keyboard-response,negative,,,,80.0,81.0,
263,instrumental,0.0,,500,36.0,1.0,0.0-7.0-1.11,80,669,acquisition,sound/500,1.0,524671.0,228.0,audio-keyboard-response,neutral,,,,80.0,81.0,
264,instrumental,1.0,q,700,37.0,1.0,0.0-7.0-1.12,81,897,acquisition,sound/700,1.0,528172.0,231.0,audio-keyboard-response,negative,,,,80.0,81.0,
265,instrumental,0.0,,500,38.0,1.0,0.0-7.0-1.13,80,727,acquisition,sound/500,1.0,531504.0,234.0,audio-keyboard-response,neutral,,,,80.0,81.0,
266,instrumental,1.0,p,300,39.0,1.0,0.0-7.0-1.14,80,578,acquisition,sound/300,1.0,534687.0,237.0,audio-keyboard-response,positive,,,,80.0,81.0,
267,instrumental,1.0,q,700,40.0,1.0,0.0-7.0-1.15,81,687,acquisition,sound/700,1.0,537979.0,240.0,audio-keyboard-response,negative,,,,80.0,81.0,
268,instrumental,0.0,,500,41.0,1.0,0.0-7.0-1.16,80,657,acquisition,sound/500,1.0,541241.0,243.0,audio-keyboard-response,neutral,,,,80.0,81.0,
269,instrumental,1.0,q,700,42.0,1.0,0.0-7.0-1.17,81,737,acquisition,sound/700,1.0,544584.0,246.0,audio-keyboard-response,negative,,,,80.0,81.0,
270,instrumental,1.0,p,300,43.0,1.0,0.0-7.0-1.18,80,578,acquisition,sound/300,1.0,547766.0,249.0,audio-keyboard-response,positive,,,,80.0,81.0,
271,pavlovian,0.0,,700,,1.0,0.0-7.0-1.19,,,acquisition,sound/700,1.0,552872.0,252.0,audio-keyboard-response,negative,,,,80.0,81.0,
272,instrumental,1.0,p,300,44.0,1.0,0.0-7.0-1.20,80,709,acquisition,sound/300,1.0,556187.0,255.0,audio-keyboard-response,positive,,,,80.0,81.0,
273,pavlovian,1.0,,300,,1.0,0.0-7.0-1.21,,,acquisition,sound/300,1.0,561293.0,258.0,audio-keyboard-response,positive,,,,80.0,81.0,
274,instrumental,1.0,q,700,45.0,1.0,0.0-7.0-1.22,81,660,acquisition,sound/700,1.0,564558.0,261.0,audio-keyboard-response,negative,,,,80.0,81.0,
275,instrumental,1.0,q,700,46.0,1.0,0.0-7.0-1.23,81,587,acquisition,sound/700,1.0,567751.0,264.0,audio-keyboard-response,negative,,,,80.0,81.0,
276,instrumental,1.0,q,700,47.0,1.0,0.0-7.0-1.24,81,529,acquisition,sound/700,1.0,570883.0,267.0,audio-keyboard-response,negative,,,,80.0,81.0,
277,instrumental,0.0,,500,48.0,1.0,0.0-7.0-1.25,80,628,acquisition,sound/500,1.0,574116.0,270.0,audio-keyboard-response,neutral,,,,80.0,81.0,
278,instrumental,1.0,p,300,49.0,1.0,0.0-7.0-1.26,80,1555,acquisition,sound/300,1.0,578277.0,273.0,audio-keyboard-response,positive,,,,80.0,81.0,
279,instrumental,1.0,p,300,50.0,1.0,0.0-7.0-1.27,80,608,acquisition,sound/300,1.0,581489.0,276.0,audio-keyboard-response,positive,,,,80.0,81.0,
280,instrumental,1.0,p,300,51.0,1.0,0.0-7.0-1.28,80,639,acquisition,sound/300,1.0,584732.0,279.0,audio-keyboard-response,positive,,,,80.0,81.0,
281,pavlovian,1.0,,300,,1.0,0.0-7.0-1.29,,,acquisition,sound/300,1.0,589838.0,282.0,audio-keyboard-response,positive,,,,80.0,81.0,
282,instrumental,0.0,,500,52.0,1.0,0.0-7.0-1.30,80,1049,acquisition,sound/500,1.0,593491.0,285.0,audio-keyboard-response,neutral,,,,80.0,81.0,
283,pavlovian,0.0,,700,,1.0,0.0-7.0-1.31,,,acquisition,sound/700,1.0,598597.0,288.0,audio-keyboard-response,negative,,,,80.0,81.0,
284,instrumental,0.0,,500,53.0,1.0,0.0-7.0-1.32,80,938,acquisition,sound/500,1.0,602141.0,291.0,audio-keyboard-response,neutral,,,,80.0,81.0,
285,,0.0,space,,,1.0,0.0-10.0-1.0,80,973,generalization,sound/500,1.0,614633.0,296.0,audio-keyboard-response,control,,30.0,,80.0,81.0,
286,,1.0,space,,,1.0,0.0-10.0-1.1,32,1070,generalization,sound/200,1.0,617208.0,299.0,audio-keyboard-response,positive,-100,31.0,200.0,80.0,81.0,
287,,0.0,space,,,1.0,0.0-10.0-1.2,81,1168,generalization,sound/695,1.0,619881.0,302.0,audio-keyboard-response,negative,-5,32.0,695.0,80.0,81.0,
288,,1.0,space,,,1.0,0.0-10.0-1.3,32,1409,generalization,sound/280,1.0,622795.0,305.0,audio-keyboard-response,positive,-20,33.0,280.0,80.0,81.0,
289,,1.0,space,,,1.0,0.0-10.0-1.4,32,1019,generalization,sound/295,1.0,625318.0,308.0,audio-keyboard-response,positive,-5,34.0,295.0,80.0,81.0,
290,,0.0,space,,,1.0,0.0-10.0-1.5,80,1170,generalization,sound/480,1.0,627993.0,311.0,audio-keyboard-response,control,,35.0,,80.0,81.0,
291,,0.0,space,,,1.0,0.0-10.0-1.6,81,950,generalization,sound/720,1.0,630448.0,314.0,audio-keyboard-response,negative,20,36.0,720.0,80.0,81.0,
292,,1.0,p,,,1.0,0.0-10.0-1.7,80,980,generalization,sound/300,1.0,632932.0,317.0,audio-keyboard-response,positive,0,37.0,,80.0,81.0,
293,,1.0,p,,,1.0,0.0-10.0-1.8,80,848,generalization,sound/300,1.0,635286.0,320.0,audio-keyboard-response,positive,0,38.0,,80.0,81.0,
294,,0.0,space,,,1.0,0.0-10.0-1.9,81,580,generalization,sound/800,1.0,637371.0,323.0,audio-keyboard-response,negative,100,39.0,800.0,80.0,81.0,
295,,1.0,q,,,1.0,0.0-10.0-1.10,81,1199,generalization,sound/700,1.0,640075.0,326.0,audio-keyboard-response,negative,0,40.0,,80.0,81.0,
296,,1.0,space,,,1.0,0.0-10.0-1.11,32,1048,generalization,sound/360,1.0,642629.0,329.0,audio-keyboard-response,positive,60,41.0,360.0,80.0,81.0,
297,,0.0,space,,,1.0,0.0-10.0-1.12,80,931,generalization,sound/520,1.0,645064.0,332.0,audio-keyboard-response,control,,42.0,,80.0,81.0,
298,,0.0,space,,,1.0,0.0-10.0-1.13,80,760,generalization,sound/240,1.0,647328.0,335.0,audio-keyboard-response,positive,-60,43.0,240.0,80.0,81.0,
299,,0.0,space,,,1.0,0.0-10.0-1.14,81,659,generalization,sound/900,1.0,649493.0,338.0,audio-keyboard-response,control,,44.0,,80.0,81.0,
300,,1.0,space,,,1.0,0.0-10.0-1.15,32,710,generalization,sound/920,1.0,651708.0,341.0,audio-keyboard-response,control,,45.0,,80.0,81.0,
301,,0.0,space,,,1.0,0.0-10.0-1.16,81,930,generalization,sound/880,1.0,654143.0,344.0,audio-keyboard-response,control,,46.0,,80.0,81.0,
302,,1.0,p,,,1.0,0.0-10.0-1.17,80,979,generalization,sound/300,1.0,656627.0,347.0,audio-keyboard-response,positive,0,47.0,,80.0,81.0,
303,,0.0,q,,,1.0,0.0-10.0-1.18,32,1468,generalization,sound/700,1.0,659600.0,350.0,audio-keyboard-response,negative,0,48.0,,80.0,81.0,
304,,0.0,q,,,1.0,0.0-10.0-1.19,32,1119,generalization,sound/700,1.0,662224.0,353.0,audio-keyboard-response,negative,0,49.0,,80.0,81.0,
305,,1.0,space,,,1.0,0.0-10.0-1.20,32,533,generalization,sound/705,1.0,664261.0,356.0,audio-keyboard-response,negative,5,50.0,705.0,80.0,81.0,
306,,1.0,p,,,1.0,0.0-10.0-1.21,80,938,generalization,sound/300,1.0,666703.0,359.0,audio-keyboard-response,positive,0,51.0,,80.0,81.0,
307,,1.0,space,,,1.0,0.0-10.0-1.22,32,819,generalization,sound/760,1.0,669027.0,362.0,audio-keyboard-response,negative,60,52.0,760.0,80.0,81.0,
308,,1.0,space,,,1.0,0.0-10.0-1.23,32,1179,generalization,sound/400,1.0,671712.0,365.0,audio-keyboard-response,positive,100,53.0,400.0,80.0,81.0,
309,,1.0,space,,,1.0,0.0-10.0-1.24,32,891,generalization,sound/640,1.0,674106.0,368.0,audio-keyboard-response,negative,-60,54.0,640.0,80.0,81.0,
310,,0.0,q,,,1.0,0.0-10.0-1.25,32,729,generalization,sound/700,1.0,676340.0,371.0,audio-keyboard-response,negative,0,55.0,,80.0,81.0,
311,,0.0,space,,,1.0,0.0-10.0-1.26,80,780,generalization,sound/320,1.0,678625.0,374.0,audio-keyboard-response,positive,20,56.0,320.0,80.0,81.0,
312,,1.0,space,,,1.0,0.0-10.0-1.27,32,840,generalization,sound/600,1.0,680969.0,377.0,audio-keyboard-response,negative,-100,57.0,600.0,80.0,81.0,
313,,1.0,space,,,1.0,0.0-10.0-1.28,32,908,generalization,sound/680,1.0,683383.0,380.0,audio-keyboard-response,negative,-20,58.0,680.0,80.0,81.0,
314,,0.0,space,,,1.0,0.0-10.0-1.29,80,721,generalization,sound/305,1.0,685607.0,383.0,audio-keyboard-response,positive,5,59.0,305.0,80.0,81.0,
315,instrumental,0.0,,500,54.0,2.0,0.0-13.0-1.0,80,890,acquisition,sound/500,1.0,697160.0,388.0,audio-keyboard-response,neutral,,,,80.0,81.0,
316,instrumental,1.0,p,300,55.0,2.0,0.0-13.0-1.1,80,938,acquisition,sound/300,1.0,700702.0,391.0,audio-keyboard-response,positive,,,,80.0,81.0,
317,instrumental,1.0,q,700,56.0,2.0,0.0-13.0-1.2,81,876,acquisition,sound/700,1.0,704182.0,394.0,audio-keyboard-response,negative,,,,80.0,81.0,
318,instrumental,1.0,q,700,57.0,2.0,0.0-13.0-1.3,81,775,acquisition,sound/700,1.0,707564.0,397.0,audio-keyboard-response,negative,,,,80.0,81.0,
319,instrumental,0.0,,500,58.0,2.0,0.0-13.0-1.4,80,935,acquisition,sound/500,1.0,711105.0,400.0,audio-keyboard-response,neutral,,,,80.0,81.0,
320,pavlovian,0.0,,700,,2.0,0.0-13.0-1.5,,,acquisition,sound/700,1.0,716211.0,403.0,audio-keyboard-response,negative,,,,80.0,81.0,
